epoch,loss,accuracy,precision,recall,f1
25,222.2170852212345,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
26,280.77284824146943,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
27,227.83895155962784,0.4444444477558136,0.0,0.0,0.0
28,261.12707912220674,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
29,291.25199172076054,0.3333333432674408,0.0,0.0,0.0
30,282.4038075839772,0.3333333432674408,0.0,0.0,0.0
31,293.9656737832462,0.4444444477558136,0.0,0.0,0.0
32,293.3760277957926,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
33,153.73572876874138,0.5555555820465088,0.9999999900000002,0.1999999996,0.33333332944444444
34,191.66381880816292,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
35,206.1353271708769,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
36,192.08938867905562,0.4444444477558136,0.0,0.0,0.0
37,95.15280308442958,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
38,257.3992429060095,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
39,216.7010960298426,0.3333333432674408,0.0,0.0,0.0
40,217.94824330946977,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
41,186.2599390254302,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
42,105.92758088953354,0.5555555820465088,0.571428570612245,0.7999999984,0.6666666606944446
43,277.88937657545597,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
44,282.4832081794739,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
45,255.35250495461855,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
46,141.2962525587748,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
47,173.33862419689402,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
48,271.077762000701,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
49,209.6161283605239,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
50,119.47856835050419,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
51,78.86357269353891,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
52,220.05774548825096,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
53,176.87139623305376,0.4444444477558136,0.0,0.0,0.0
54,98.58107033897849,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
55,191.16795876446892,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
56,222.2378766676959,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
57,210.42737444709329,0.6666666865348816,0.6249999992187499,0.9999999980000001,0.7692307633136094
58,203.9057041056016,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
59,262.01179337501526,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
60,201.03511424510253,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
61,177.99380538042854,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
62,103.876259691575,0.4444444477558136,0.49999999916666665,0.5999999988,0.5454545395041324
63,200.29707942289465,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
64,383.2298633841907,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
65,480.13759635476504,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
66,517.0153844496783,0.3333333432674408,0.0,0.0,0.0
67,187.44337070689483,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
68,227.20041957228278,0.4444444477558136,0.0,0.0,0.0
69,312.95534290986905,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
70,334.1193897815779,0.5555555820465088,0.9999999900000002,0.1999999996,0.33333332944444444
71,197.8680278553682,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
72,159.48063771864946,0.2222222238779068,0.0,0.0,0.0
73,304.09901697495405,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
74,322.2372243544635,0.3333333432674408,0.0,0.0,0.0
75,216.96710917528938,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
76,169.56589911965762,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
77,86.86959422335906,0.4444444477558136,0.0,0.0,0.0
78,165.63052912319407,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
79,245.6293904921588,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
80,136.02203728170957,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
81,99.92783322053798,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
82,144.33521193436124,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
83,151.18124400868135,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
84,146.3324720122139,0.3333333432674408,0.0,0.0,0.0
85,245.14818303725298,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
86,186.83252671185662,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
87,115.19496649854324,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
88,224.56207275390625,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
89,113.4425380931181,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
90,175.9890733606675,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
91,171.68799798628862,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
92,193.01327356871437,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
93,51.076985106748694,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
94,162.5519184785731,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
95,82.67561413260067,0.4444444477558136,0.0,0.0,0.0
96,170.61201878154978,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
97,147.18485978070427,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
98,140.89248303806082,0.4444444477558136,0.0,0.0,0.0
99,207.39344833878909,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
100,109.14915298714357,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
101,209.24871433482454,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
102,91.07027950006376,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
103,75.30730848452625,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
104,72.86324269631329,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
105,159.96347668591667,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
106,143.91114515416763,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
107,75.21625448926785,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
108,62.63271915211397,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
109,70.5673714245067,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
110,105.95469615038704,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
111,111.61192538382666,0.4444444477558136,0.0,0.0,0.0
112,174.04683069621817,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
113,189.1336962475496,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
114,89.82471690525784,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
115,102.72234370009544,0.3333333432674408,0.0,0.0,0.0
116,106.32859420776367,0.3333333432674408,0.0,0.0,0.0
117,332.8995886409984,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
118,183.70691636029412,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
119,72.29267563539393,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
120,139.57290698850855,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
121,484.7561304428998,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
122,332.77084771514296,0.3333333432674408,0.0,0.0,0.0
123,214.85599472943474,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
124,231.72239101634307,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
125,97.04036978585648,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
126,59.46637288261862,0.3333333432674408,0.0,0.0,0.0
127,103.47739769430721,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
128,60.2028131765478,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
129,142.74064316650419,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
130,112.82832067153034,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
131,116.75172267240636,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
132,61.300502202093014,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
133,91.67523263728857,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
134,146.9160535475787,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
135,128.70917156163384,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
136,89.20512479894302,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
137,79.17268666099099,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
138,59.339794995095446,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
139,46.712628196267524,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
140,107.48268082562615,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
141,206.2845728257123,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
142,170.52543460621553,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
143,243.83276995490579,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
144,119.26160273834289,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
145,64.56175675111659,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
146,45.350610030876084,0.6666666865348816,0.6249999992187499,0.9999999980000001,0.7692307633136094
147,93.73990905723151,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
148,44.424134815441036,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
149,103.82051420211792,0.3333333432674408,0.0,0.0,0.0
150,71.98544098349178,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
151,88.53617426928352,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
152,100.40180089588188,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
153,63.07758975292333,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
154,58.102631910637015,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
155,67.84098615367448,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
156,49.01035658731673,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
157,56.85998422959325,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
158,33.48663822116184,0.4444444477558136,0.49999999916666665,0.5999999988,0.5454545395041324
159,117.18525209340656,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
160,117.47670353161426,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
161,94.43522262573242,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
162,51.11759828693744,0.5555555820465088,0.6666666644444444,0.3999999992,0.49999999406250006
163,61.00776536324445,0.3333333432674408,0.0,0.0,0.0
164,63.500350883069856,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
165,65.71732396237991,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
166,38.936105847358704,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
167,52.159695099381864,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
168,64.19950193517349,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
169,72.80160062453326,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
170,58.06691171141232,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
171,68.8616388620165,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
172,49.63247170167879,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
173,33.67607214871591,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
174,60.30111471121328,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
175,25.906957116123355,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
176,28.133169384238244,0.5555555820465088,0.6666666644444444,0.3999999992,0.49999999406250006
177,39.58675407915488,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
178,52.3379348656834,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
179,37.53807548915669,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
180,48.19321658114752,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
181,32.875247265157455,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
182,78.1105323118322,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
183,180.98916020112878,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
184,114.02816390991211,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
185,79.47189083034925,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
186,43.83999834896402,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
187,71.09656502218807,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
188,97.72064231423771,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
189,98.29105475369622,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
190,33.98714817276201,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
191,95.02793071819087,0.3333333432674408,0.0,0.0,0.0
192,70.02917559006634,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
193,79.81862932093003,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
194,75.66772062638226,0.4444444477558136,0.4999999975,0.1999999996,0.28571428081632655
195,82.10275512742082,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
196,106.46577909102609,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
197,67.5613658408196,0.4444444477558136,0.49999999916666665,0.5999999988,0.5454545395041324
198,41.49509808174042,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
199,85.52567515653728,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
200,29.22785781411564,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
201,34.88875011839832,0.5555555820465088,0.6666666644444444,0.3999999992,0.49999999406250006
202,47.36388542345975,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
203,15.324818888797207,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
204,243.94760255252615,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
205,203.47305544684914,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
206,151.5652977438534,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
207,113.880345709351,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
208,151.04482373069314,0.6666666865348816,0.999999995,0.3999999992,0.5714285657142857
209,169.715293628328,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
210,167.0561658073874,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
211,92.63682767216788,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
212,40.11172148060949,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
213,56.44572100919836,0.5555555820465088,0.9999999900000002,0.1999999996,0.33333332944444444
214,49.04075383919762,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
215,88.64564936976981,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
216,25.266823074492628,0.5555555820465088,0.6666666644444444,0.3999999992,0.49999999406250006
217,40.62582464251373,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
218,47.974721884377765,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
219,25.794169339516458,0.7777777910232544,0.9999999966666667,0.5999999988,0.7499999934375
220,64.87486075842111,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
221,23.201728594342164,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
222,34.03041691756907,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
223,20.10756851645077,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
224,27.38151805954219,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
225,24.26144282964066,0.6666666865348816,0.6249999992187499,0.9999999980000001,0.7692307633136094
226,38.628907077452716,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
227,98.80142514845905,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
228,87.5324405962949,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
229,43.10495292119212,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
230,34.20432278462011,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
231,34.74049979142365,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
232,43.5063148499001,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
233,31.24107909299624,0.6666666865348816,0.7499999981250001,0.5999999988,0.6666666602469137
234,35.26444760216538,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
235,16.493586210634316,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
236,19.682803404775374,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
237,12.38083584312258,0.7777777910232544,0.9999999966666667,0.5999999988,0.7499999934375
238,26.15058876937545,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
239,18.416215477362616,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
240,59.670661701875574,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
241,73.0247368532147,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
242,95.28152678994572,0.3333333432674408,0.3333333322222222,0.1999999996,0.24999999468750006
243,144.07369609870125,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
244,63.646150813383215,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
245,71.15581360985252,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
246,29.184773087502716,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
247,93.46217803394093,0.5555555820465088,0.9999999900000002,0.1999999996,0.33333332944444444
248,58.333760513978845,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
249,61.16203634879168,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
250,40.847610109113276,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
251,45.09236319270871,0.6666666865348816,0.7499999981250001,0.5999999988,0.6666666602469137
252,30.558342861778957,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
253,33.79924477817794,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
254,22.506635452035862,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
255,30.271472201627844,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
256,25.55765987856069,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
257,31.807400226594805,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
258,37.42310739966,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
259,37.191429586049644,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
260,16.918121107614017,0.3333333432674408,0.0,0.0,0.0
261,22.542034253223168,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
262,20.251488715729778,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
263,36.1187599290069,0.7777777910232544,0.7142857132653061,0.9999999980000001,0.8333333270833335
264,25.254325260177954,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
265,15.777890235425703,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
266,28.260354206295546,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
267,19.91576578929653,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
268,18.370113528280385,0.8888888955116272,0.9999999975,0.7999999984,0.8888888819753088
269,37.53435103151859,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
270,93.04879087560317,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
271,123.44868335143471,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
272,71.35601244669797,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
273,73.5265713299022,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
274,57.57873021855074,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
275,39.91454851566978,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
276,47.54405257281135,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
277,27.512932889566883,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
278,44.553257661707285,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
279,26.434180266734845,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
280,20.734656493575468,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
281,32.61327163685091,0.7777777910232544,0.9999999966666667,0.5999999988,0.7499999934375
282,61.86474844988655,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
283,22.600443822360603,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
284,43.69224689314861,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
285,75.82590529497932,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
286,65.41434195603291,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
287,35.13861018283295,0.6666666865348816,0.999999995,0.3999999992,0.5714285657142857
288,44.46958846731985,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
289,38.29099385970887,0.2222222238779068,0.0,0.0,0.0
290,24.458035974279092,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
291,37.42330495292107,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
292,22.681883150133398,0.6666666865348816,0.7499999981250001,0.5999999988,0.6666666602469137
293,38.68370952208669,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
294,32.14129369625883,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
295,23.849453269201582,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
296,18.27241556462298,0.7777777910232544,0.9999999966666667,0.5999999988,0.7499999934375
297,33.46587017904013,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
298,29.616285530665543,0.4444444477558136,0.49999999875,0.3999999992,0.4444444385185186
299,16.483007530008972,0.5555555820465088,0.5999999988,0.5999999988,0.5999999938
300,16.5246570040198,0.6666666865348816,0.6666666655555555,0.7999999984,0.7272727209917357
